
ed0ad739-6489-4705-b289-cc82fa8daa7d,125,1.0,10090|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
089c06ba-6de7-4377-a0e2-50a58d7b3941,3,1.0,10090|9606|9606
516dc272-b112-40e6-bc7c-979e857f74db,3,1.0,9606|10090
7562046c-2fa2-4b9a-b1c8-15a80f6246e6,3,1.0,622|562
24d5be09-8a8a-4ba7-9138-98c992b0a87e,4,1.0,10090|9606|9606
420cd3a4-b560-4e5b-8b22-43ee22132240,4,1.0,10090|9606|9606
5313b297-2fda-4dcb-9323-5ed7b8600885,4,1.0,10090|9606|9606
f422967d-e8e8-40c7-92bd-f6943d1534f6,4,1.0,10090|9606|9606
16f164c3-f12d-4ff2-8156-0e27790a76c8,4,1.0,622|562|562|622
7a8466d1-3468-412f-a766-92b6c60cd917,5,1.0,622|562|562|562|562
2fb79aff-a9bb-47a8-9511-2577b1e11f0f,5,1.0,622|562|562|562
bd9d5c97-58a7-4df8-bae9-591a518c72c4,7,1.0,622|562|562|562|562|562
6e89ebcc-aa4c-48b6-8d1e-33a5fd5bd1ce,7,1.0,562|622|622
ed63a3d9-6da8-49c0-b73f-bc986ba89413,8,1.0,10090|9606|9606
1b1531c6-2e30-441d-8f36-ab1a8917aa41,8,1.0,10090|9606|9606|9606|9606|9606|9606
9000a17a-3ad4-45d4-ac73-2a07dc17bc38,8,1.0,10090|9606|9606|9606|9606|9606|9606
ab7408df-ff6e-45d1-8c62-185a228ad052,8,1.0,622|562|562|562|622|622|622
a8aeabcf-fa4f-4458-b59f-cca83f9b85fb,10,1.0,10090|9606|9606
a5394b45-14d8-4565-a485-8d39741b5860,10,1.0,622|562|562|562|562|622|622
a8bd24ae-4d52-46a3-97c2-0953039d9288,12,1.0,10090|9606|9606|9606|9606|9606|9606|9606|9606
de389e23-fa26-478d-969c-99b8755feef5,14,1.0,10090|9606|9606|9606|9606
8c050c5a-f1c0-4a05-8be5-3f4a7b62de5e,18,1.0,10090|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
67bd9adc-3d95-439c-8e5f-7fa6e5a802f6,29,1.0,10090|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116
a8fb6a0d-21b9-4e81-bb44-a48574e87ab9,38,1.0,10090|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
9e3451e4-33bd-438b-9bdc-c01d3c9f69a9,41,1.0,4932|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090
9bb07813-67d9-45fc-8636-2fc1a3dd19ae,45,1.0,10090|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
bc03e03e-3fd6-4663-9ec5-77ca0426b599,76,0.9736842,10090|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
c8dc27f7-e6ae-49b9-a9f2-6fa3c72b515c,20,1.0,10090|9606|9606|9606|9606|9606|9606|9606|9606
1779c991-3ca2-4022-961a-ea0919783d3d,14,1.0,10090|9606|9606|9606|9606
28c0befc-c1ac-4d1c-a6d2-eb76b0551a59,9,1.0,224308|1471|1471|1471|1471|1471|1471|1471
92eda1d4-7e45-4396-b00f-bc54f5a720fe,6,0.8333333,9606|10090|9606|9606|9606|9606
a8209d4f-8c42-4ff2-ae9a-cce15d43ac94,16,0.9375,632|4932
50c23c17-6846-40a8-84b6-1a605c2e835b,296,1.0,9606|6239|6239|6239|6239|6239|6239|6239|6239|6239|6239|6239|6239|6239|6239|6239|6239|6239|10090|10090|10090|10090|10090|9606|4932|4932|4932|4932|4932|4932|4932|4932|4932|4932|4932|4932|4932|4932|4932|4932|4932|4932|4932|4932|4932|4932|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|10090|1280|1280|1280|1280
45b137e4-be44-4c14-8c49-740b2391858a,16,1.0,511145|562|562|562|562|562|562|562|562|562|562|562|562|562|562
1f45e7c2-8da9-42f5-b30f-9cc57cecf6fc,27,1.0,10090|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116
8601b9b9-f09e-4360-96e1-faf81421a7c2,2,1.0,2096|1006581
88b1df98-08dd-4270-8dfb-7bfef9683d3f,78,0.98717946,602|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|198215|198215|198215
959119f4-ae39-4daa-8069-05db8230148b,9,1.0,307796|4932|4932|4932|4932|4932|4932
6bdfdb5b-aaf3-4069-b041-702eb66d3b89,5,1.0,108061|90690|9606,90690|9606,90690
107ce677-d700-4b33-8ba1-1389256481fb,3,1.0,9606|10090,9606
0bef5a25-13b6-42ea-80b9-9804ae031c45,94,1.0,4081|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|3847|4530|338654|338654|338654|338654|338654|338654
f338dce1-5c32-4c39-97f9-90246a739db0,2,1.0,360104|929793
2b3736d1-e590-40bf-a33a-54574e4688d2,5,1.0,9606|4932|4932|9606|9606
aef76c08-2928-4934-9fcf-18aedae88470,38,0.9736842,9606|2261|10090,9606|10090,9606|10090,9606
54e97f31-5e0a-48c4-9620-8564ab4753b5,11,1.0,9606|10090,9606
f68cf097-4908-41db-8832-c69e826aac9f,68,1.0,10090|42156|42156|42156
37743f3b-92fd-4e19-a283-05c0dc655915,54,0.8148148,9606|10360,9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
41156270-2c4b-4a31-aa35-1d1e5636d3d6,4,1.0,9606|10090,9606|10090,9606
00d29878-bd8e-4117-b417-01d0c5dc6cf2,6,1.0,562|4896|562
2de717a0-5ceb-4313-b069-e2db8854ba97,138,0.82608694,9606|10360,9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
6524da60-c7ce-448c-982e-b5808ffabcf3,9,1.0,9606|306|306|306|306
db99ef94-20b1-4109-9d50-a3edf4ff46b1,20,0.9,10090|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
d9223dc3-909f-4ca2-a285-8162e82390cb,153,1.0,511145|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562
a3f39c1b-d9cb-4663-af69-b46a6b027d26,4,1.0,511145|562
b882a64f-3a31-4b27-bf3b-8bb1f0421765,68,1.0,9606|10090|10090|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
40e5e4b1-0c31-4d53-b55f-86474d0c00cb,137,0.96350366,9606|10090,9606|10090,9606|10090,9606|10090,9606|10090,9606|10090,9606|10090,9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
1b67150f-ccc5-4ce8-82b2-8e60e0bd7ab3,7,1.0,7955|9606|9606|9606|9606|9606|9606
01c46013-13ef-4b9c-9c5f-54eba4f1299f,70,1.0,9606|10090|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
5e101b26-3cef-4522-aaf1-cc4efcca4138,28,1.0,10116|10090,9606
945a7fce-2505-4ba9-9f34-50e0a20f8fbb,49,1.0,3702|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148
d1fc2509-e0d0-4b3a-85cd-ee300ee08eab,2,1.0,1148,1143|32049
76b6fceb-748b-4a82-a51c-4bda7fe26199,2,0.5,9606|2261
d090c519-db5f-461a-9bdf-c701f8d5b9fc,85,0.68235296,449447|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148
3273fcfe-d9cf-487c-a579-d260bf994640,9,1.0,9606|10090|10090|9606|9606|9606
88e39489-ab64-43ae-9ac1-598908c71acc,3,1.0,9606|10090,9606|10090,9606
1ce6af24-2ad6-4238-b9a8-2e32b5d743a9,27,1.0,449447|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148|1148
6193becd-1a60-459b-97e6-12b3876bef04,12,1.0,632|622|632|632|562
9ab06fe2-59e9-412f-8add-25417fae0345,3,1.0,10090|10116|10116
84ef0c89-e296-4a80-b97f-0df2e822fa47,114,1.0,602|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|155864|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|562|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|198215|544404|544404
08ea52db-db38-45f2-8cdd-91abbc5dfe52,115,0.90434784,9606|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|9606|10090|10090|10090|10090|10090|10090|10090|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|90461,10116|90461,10116|90461,10116|90461,10116|90461,10116|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|10360,9606|9606|9606|10090,9606|10090,9606|10090,9606|10090|10090|10090|10090|10090|10090|10090|10090|10090|10090|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606|9606
85a22fd2-0e2e-44d2-82bc-4e114026647b,8,1.0,9606|4932|4932|4932|4932
b06e88a1-7689-44f9-aec9-408860aea7ce,7,1.0,1131323|67593|67593|67593
ef7cc91a-4e34-4eb3-8234-6698f31f9290,5,1.0,9606|10090
f91c1200-d3fc-44a9-861f-609af6c7be72,59,1.0,10090|9606|9606|9606|9606|9606|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10116|10090|10090|10090|9606|9606|9606|9606|9606|9606|9606|9606
